"","Player","Year","RPM1","RPM2","RPM3","Pos","Age","Ht","G","MP","TS.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","OBPM","DBPM","FG","FGA","FG.","X3P","X3PA","X3P.","X2P","X2PA","X2P.","FT","FTA","FT.","PF","PTS","ORtg","DRtg"
"1362","Damon Jones",2000,-2.3,-2.3,-1.4,"PG",23,"75",55,612,0.508,0.548,0.231,2.1,7.6,4.8,23.9,1.5,0.1,14.9,19.2,0.2,-3.9,6.6,17.2,0.385,3.4,9.4,0.361702127659574,3.2,7.8,0.41025641025641,2.6,4,0.65,2.8,19.2,103,111
"1363","Damon Jones",2005,-1.1,-2.1,-2.2,"PG",28,"75",65.5,1455.83333333333,0.528666666666667,0.581333333333333,0.129833333333333,1.28333333333333,8.73333333333333,5.11666666666667,23.7333333333333,1.06666666666667,0.25,11.8,15.1333333333333,1.23333333333333,-2.13333333333333,5.81666666666667,14.4666666666667,0.400166666666667,3.15,8.45,0.372781065088757,2.63333333333333,6.01666666666667,0.437673130193906,1.4,1.88333333333333,0.743362831858407,2.71666666666667,16.1833333333333,111.5,106.5
"2238","Damon Jones",2001,-2.3,-1.4,-1.9,"PG",24,"75",60.3333333333333,879.666666666667,0.513666666666667,0.550333333333333,0.195666666666667,1.83333333333333,7.96666666666667,4.86666666666667,24.6666666666667,1.43333333333333,0.0666666666666667,14.8666666666667,18.3333333333333,0.3,-3.53333333333333,6.5,16.6,0.393,3.3,9.1,0.362637362637363,3.2,7.46666666666667,0.428571428571429,2.2,3.3,0.666666666666667,2.56666666666667,18.5,103.333333333333,110.333333333333
"2239","Damon Jones",2004,2.5,-1.1,-2.1,"PG",27,"75",63.5,1113.83333333333,0.528333333333333,0.606333333333333,0.169833333333333,1.43333333333333,9.13333333333333,5.36666666666667,21.9,1.11666666666667,0.2,13.9333333333333,15.5833333333333,0.316666666666667,-2.23333333333333,5.61666666666667,14.2333333333333,0.394333333333333,3.15,8.65,0.364161849710983,2.45,5.58333333333333,0.438805970149254,1.75,2.4,0.729166666666667,3.45,16.1333333333333,107.333333333333,106.5
"3140","Damon Jones",2003,-1.9,2.5,-1.1,"PG",26,"75",66,1186.66666666667,0.529333333333333,0.591833333333333,0.153333333333333,1.41666666666667,9,5.25,22.7333333333333,1.23333333333333,0.1,14.4333333333333,16.2,0.266666666666667,-2.41666666666667,5.96666666666667,14.85,0.401666666666667,3.2,8.75,0.365714285714286,2.76666666666667,6.05,0.457300275482094,1.63333333333333,2.23333333333333,0.731343283582089,2.91666666666667,16.7666666666667,105.166666666667,107.5
"1364","Damon Stoudamire",2003,0.6,1.1,-0.6,"PG",29,"70",75.8333333333333,2478.66666666667,0.504833333333333,0.269833333333333,0.208666666666667,3.28333333333333,9.9,6.61666666666667,27.9666666666667,1.75,0.216666666666667,14.75,20,1.38333333333333,-0.95,7.53333333333333,18.1833333333333,0.413666666666667,1.81666666666667,4.88333333333333,0.372013651877133,5.76666666666667,13.3,0.433583959899749,3.21666666666667,3.81666666666667,0.842794759825327,3.46666666666667,20.0833333333333,106.5,105.666666666667
"1365","Damon Stoudamire",2000,1.1,0.6,-1.9,"PG",26,"70",78,2372,0.508,0.237,0.162,3.2,8.6,6,28.4,1.7,0,13.5,21.5,1.7,-1,8.7,20.1,0.432,1.8,4.8,0.375,6.9,15.4,0.448051948051948,2.7,3.3,0.818181818181818,3.9,21.9,107,104
"2240","Damon Stoudamire",2001,0.6,-1.9,0.6,"PG",27,"70",79.3333333333333,2466.33333333333,0.511666666666667,0.236,0.181666666666667,3.2,9.13333333333333,6.26666666666667,28.6333333333333,1.83333333333333,0.0666666666666667,14.2333333333333,21.4333333333333,1.73333333333333,-0.9,8.53333333333333,19.7333333333333,0.432666666666667,1.76666666666667,4.66666666666667,0.378571428571429,6.8,15.1,0.450331125827815,2.96666666666667,3.6,0.824074074074074,3.96666666666667,21.8,106.666666666667,104
"2241","Damon Stoudamire",2005,-0.6,-2.6,-4.1,"PG",31,"70",70.3333333333333,2157.16666666667,0.484333333333333,0.347333333333333,0.156333333333333,2.91666666666667,10.2333333333333,6.6,26.1166666666667,1.68333333333333,0.233333333333333,14.5,19.5833333333333,0.816666666666667,-1.33333333333333,7.1,18.2666666666667,0.387,2.41666666666667,6.46666666666667,0.373711340206186,4.68333333333333,11.8666666666667,0.394662921348315,2.45,2.86666666666667,0.854651162790698,2.9,19,103.166666666667,107.333333333333
"3141","Damon Stoudamire",2002,-1.9,0.6,1.1,"PG",28,"70",78.8333333333333,2537,0.511333333333333,0.25,0.190333333333333,3.2,9.21666666666667,6.28333333333333,28.5666666666667,1.76666666666667,0.1,14.1333333333333,20.9833333333333,1.76666666666667,-0.95,8.26666666666667,19.3166666666667,0.427666666666667,1.8,4.81666666666667,0.373702422145329,6.5,14.5333333333333,0.447247706422018,3.06666666666667,3.68333333333333,0.832579185520362,3.8,21.4,107.333333333333,104.666666666667
"3142","Damon Stoudamire",2004,1.1,-0.6,-2.6,"PG",30,"70",70.8333333333333,2356,0.491,0.322,0.184333333333333,3.16666666666667,9.7,6.4,26.6666666666667,1.48333333333333,0.233333333333333,14.0333333333333,18.7666666666667,1.01666666666667,-1.23333333333333,6.9,17.4666666666667,0.393166666666667,2.06666666666667,5.68333333333333,0.363636363636364,4.83333333333333,11.8666666666667,0.407303370786517,2.76666666666667,3.23333333333333,0.855670103092783,2.86666666666667,18.5833333333333,106.333333333333,107.333333333333
"1366","Dan Gadzuric",2005,-1,-3.8,-5.6,"C",26,"83",63,1097.16666666667,0.517166666666667,0.0045,0.379166666666667,11.6833333333333,21.3166666666667,16.5,2.58333333333333,1.68333333333333,5.31666666666667,12.4,13.9666666666667,-2.15,1.35,6.18333333333333,12.1166666666667,0.506,0,0.05,0,6.18333333333333,12.1166666666667,0.510316368638239,2.33333333333333,4.56666666666667,0.510948905109489,8.01666666666667,14.7,106.333333333333,102.333333333333
"1367","Dan Gadzuric",2004,-0.1,-1,-3.8,"C",25,"83",57.6666666666667,926.666666666667,0.508333333333333,0.00566666666666667,0.37,10.5333333333333,20.1333333333333,15.3333333333333,2.43333333333333,1.7,5.43333333333333,12.5,13.3333333333333,-2.6,1.33333333333333,5.8,11.5666666666667,0.496666666666667,0,0.0666666666666667,0,5.8,11.5666666666667,0.501440922190202,2.13333333333333,4.23333333333333,0.503937007874016,8.36666666666667,13.7333333333333,104.666666666667,102.333333333333
"1368","Dan Gadzuric",2008,-0.6,-2.4,-4,"C",29,"83",63.5,811.5,0.5095,0.00383333333333333,0.343833333333333,12.7,19.8,16.1833333333333,4.75,1.55,3.5,12.35,18.6,-2.58333333333333,-0.166666666666667,8.38333333333333,16.4333333333333,0.503833333333333,0,0.1,0,8.38333333333333,16.3333333333333,0.513265306122449,2.6,5.55,0.468468468468468,9.36666666666667,19.3666666666667,104,106.166666666667
"3143","Dan Gadzuric",2006,-3.8,-5.6,-0.6,"C",27,"83",76.8333333333333,1371.83333333333,0.539833333333333,0.002,0.364,13.3666666666667,22.25,17.8,3.56666666666667,1.76666666666667,5.16666666666667,10.9333333333333,16.5666666666667,-0.866666666666667,1.58333333333333,7.9,14.7833333333333,0.533833333333333,0,0.0166666666666667,0,7.9,14.7666666666667,0.534988713318284,2.66666666666667,5.3,0.50314465408805,7.75,18.4666666666667,110.166666666667,101.5
"3144","Dan Gadzuric",2007,-5.6,-0.6,-2.4,"C",28,"83",74.1666666666667,1326.5,0.539166666666667,0.00166666666666667,0.382333333333333,14.6666666666667,23.7333333333333,19.1666666666667,3.86666666666667,1.43333333333333,3.98333333333333,12.1666666666667,17.3333333333333,-1.38333333333333,0.383333333333333,8.11666666666667,15.1833333333333,0.532833333333333,0,0.05,0,8.11666666666667,15.1333333333333,0.536343612334802,2.83333333333333,5.65,0.501474926253687,8.15,19.0666666666667,110,104.666666666667
"1369","Dan Gadzuric",2003,1.8,-0.1,-1,"C",24,"83",49,760,0.498,0.007,0.386,10.1,20.3,15.2,1.8,1.5,5.1,13.7,12,-3.5,0.7,4.9,10.1,0.483,0,0.1,0,4.9,10.1,0.485148514851485,2,3.9,0.512820512820513,8.7,11.8,103,104
"1370","Daniel Gibson",2009,-0.4,-1,-2.2,"PG",22,"74",61.8333333333333,1381.5,0.561833333333333,0.55,0.187,2.58333333333333,7.46666666666667,4.98333333333333,11.6,1.28333333333333,0.616666666666667,13.4666666666667,14.4833333333333,-0.166666666666667,-0.483333333333333,5.66666666666667,13.5166666666667,0.421166666666667,3.15,7.41666666666667,0.424719101123595,2.58333333333333,6.05,0.426997245179063,1.95,2.55,0.764705882352941,4.95,16.45,110.666666666667,106.833333333333
"2242","Daniel Gibson",2010,-1,-2.2,-3.4,"PG",23,"74",63.3333333333333,1658.83333333333,0.571166666666667,0.559666666666667,0.197833333333333,1.9,7.15,4.53333333333333,11.95,1.33333333333333,0.616666666666667,11.5333333333333,15.4166666666667,0.533333333333333,-0.883333333333333,6.13333333333333,14.5,0.424,3.48333333333333,8.1,0.430041152263374,2.7,6.4,0.421875,2.25,2.86666666666667,0.784883720930232,4.73333333333333,17.9666666666667,113.5,108.333333333333
"1371","Daniel Gibson",2007,0,-0.7,-0.4,"PG",20,"74",60,988,0.556,0.537,0.169,3.2,7.7,5.4,10.7,1.2,0.6,15.1,13.4,-0.9,-0.1,5.2,12.4,0.424,2.8,6.6,0.424242424242424,2.5,5.7,0.43859649122807,1.5,2.1,0.714285714285714,5,14.8,108,105
"2243","Daniel Gibson",2008,-0.7,-0.4,-1,"PG",21,"74",59.3333333333333,1247,0.568,0.55,0.188,2.76666666666667,7.43333333333333,5.03333333333333,11.5,1.26666666666667,0.6,14.3666666666667,13.9666666666667,-0.266666666666667,-0.433333333333333,5.5,12.9333333333333,0.426666666666667,3.06666666666667,7.1,0.431924882629108,2.5,5.76666666666667,0.433526011560694,1.86666666666667,2.46666666666667,0.756756756756757,4.96666666666667,15.9666666666667,110.666666666667,106.666666666667
"1372","Daniel Santiago",2001,NA,NA,-2,"C",24,"85",54,581,0.528,0,0.455,6.7,13.3,9.9,3,1.5,2.6,22.6,16,-5.5,0.9,5.7,11.9,0.478,0,0,NA,5.7,11.9,0.478991596638655,3.7,5.4,0.685185185185185,9,15.1,90,99
"1373","Danilo Gallinari",2010,0.5,2.1,2.3,"SF",21,"82",45.6666666666667,1190.33333333333,0.605666666666667,0.559333333333333,0.254333333333333,3.06666666666667,12.3333333333333,7.6,6.2,1.6,1,9.73333333333333,17.1,0.9,-1.2,6.9,15.8,0.439666666666667,3.76666666666667,8.83333333333333,0.426415094339623,3.2,7,0.457142857142857,3.63333333333333,4.1,0.886178861788618,5.06666666666667,21.2333333333333,117.666666666667,111.333333333333
"1374","Danilo Gallinari",2015,1.72,2.88,-0.28,"SF",26,"82",90.6666666666667,2784.33333333333,0.748666666666667,0.592666666666667,0.512,3.96666666666667,19.3,11.6666666666667,14.3333333333333,1.93333333333333,1.56666666666667,12.4666666666667,28.4666666666667,3.46666666666667,-0.766666666666667,10.6666666666667,25.6333333333333,0.551666666666667,4.23333333333333,11.4,0.371345029239766,6.4,14.2333333333333,0.449648711943794,8.3,9.83333333333333,0.84406779661017,3.9,33.6666666666667,154,143.333333333333
"1375","Danilo Gallinari",2009,0.2,0.5,2.1,"SG",20,"82",28,412,0.621,0.576,0.216,3.3,11.5,7.3,5.5,1.7,0.7,9.9,16,0.7,-1.3,6.7,15.1,0.448,3.9,8.7,0.448275862068966,2.9,6.4,0.453125,3.1,3.3,0.939393939393939,5.8,20.5,120,111
"1376","Danny Ferry",2000,1.1,0.6,-4.2,"PF",33,"82",63,1326,0.571,0.197,0.15,4.6,15.6,10,8.3,0.8,1.3,12,15.1,-1,-0.3,7.1,14.4,0.497,1.2,2.8,0.428571428571429,5.9,11.5,0.51304347826087,2,2.2,0.909090909090909,6.8,17.5,110,106
"1377","Danny Granger",2009,2.7,1.6,1.9,"SF",25,"81",78.8333333333333,2755.16666666667,0.574166666666667,0.341666666666667,0.334166666666667,3.8,12.95,8.3,8.88333333333333,1.36666666666667,2.08333333333333,11.3166666666667,21.7666666666667,1.46666666666667,-0.0833333333333333,8.71666666666667,19.3333333333333,0.452666666666667,2.63333333333333,6.63333333333333,0.396984924623116,6.13333333333333,12.7,0.482939632545932,5.41666666666667,6.48333333333333,0.83547557840617,4.66666666666667,25.5,111.166666666667,107.333333333333
"1378","Danny Granger",2008,2.9,2.7,1.6,"SF",24,"81",79.6666666666667,2290.16666666667,0.556166666666667,0.266666666666667,0.320333333333333,6.5,14.3,10.4166666666667,8.33333333333333,1.56666666666667,2.23333333333333,12.2166666666667,18.1333333333333,0.233333333333333,1.33333333333333,7.35,16.0833333333333,0.458333333333333,1.63333333333333,4.4,0.371212121212121,5.75,11.6833333333333,0.492154065620542,4.13333333333333,5.16666666666667,0.8,5.56666666666667,20.4666666666667,110.333333333333,104
"1379","Danny Granger",2006,0.9,1.4,2.9,"SF",22,"81",78,1765,0.54,0.195,0.31,8.8,16,12.5,8.8,1.8,2.6,12.8,16.4,-0.5,2.6,6.7,14.5,0.462,0.9,2.8,0.321428571428571,5.8,11.7,0.495726495726496,3.5,4.5,0.777777777777778,6.4,17.8,110,101
"2244","Danny Granger",2007,1.4,2.9,2.7,"SF",23,"81",79.3333333333333,2105,0.551,0.240666666666667,0.319666666666667,7.4,14.4333333333333,10.9666666666667,8.2,1.6,2.3,12.5,17,-0.0666666666666667,1.73333333333333,6.93333333333333,15.0666666666667,0.461,1.3,3.66666666666667,0.354545454545455,5.66666666666667,11.4,0.497076023391813,3.8,4.83333333333333,0.786206896551724,5.8,18.9666666666667,110.333333333333,103
"1380","Danny Green",2015,3.25,1.26,0,"SG",27,"78",76.1666666666667,2036.16666666667,0.592666666666667,0.624666666666667,0.129833333333333,2.05,11.9333333333333,7.2,9.43333333333333,2.08333333333333,2.26666666666667,11.8666666666667,16.7833333333333,1.86666666666667,1.71666666666667,6.86666666666667,15.5833333333333,0.440666666666667,4.08333333333333,9.71666666666667,0.420240137221269,2.75,5.83333333333333,0.471428571428571,1.71666666666667,2,0.858333333333333,3.15,19.4833333333333,109.666666666667,101.333333333333
"1381","Danny Green",2013,3.51,5.41,3.25,"SG",25,"78",70.6666666666667,1748.33333333333,0.586,0.535,0.179666666666667,3.46666666666667,12.0333333333333,7.86666666666667,8.7,2.03333333333333,2.06666666666667,11.5666666666667,17.2666666666667,2,1.23333333333333,7.1,15.9333333333333,0.444,3.7,8.46666666666667,0.437007874015748,3.4,7.4,0.459459459459459,2.33333333333333,2.86666666666667,0.813953488372093,3.36666666666667,20.1333333333333,111.333333333333,102.666666666667
"2245","Danny Green",2014,5.41,3.25,1.26,"SG",26,"78",71,1769.83333333333,0.586166666666667,0.558166666666667,0.1655,3.06666666666667,12.1166666666667,7.73333333333333,8.8,2.03333333333333,2.15,11.75,17.1166666666667,1.86666666666667,1.38333333333333,7.01666666666667,15.8166666666667,0.442333333333333,3.78333333333333,8.76666666666667,0.431558935361217,3.21666666666667,6.98333333333333,0.460620525059666,2.13333333333333,2.61666666666667,0.815286624203822,3.31666666666667,19.8666666666667,110.5,102.333333333333
"1382","Danny Green",2012,3.3,3.51,5.41,"SG",24,"78",66,1522,0.579,0.491,0.21,4.2,12.9,8.6,8.3,2,2.2,11.4,17.6,2,1.2,7.2,16.2,0.442,3.5,7.9,0.443037974683544,3.7,8.2,0.451219512195122,2.7,3.4,0.794117647058824,3.6,20.5,112,103
"1383","Dante Cunningham",2014,-0.83,-3.13,-0.93,"PF",26,"80",72.1666666666667,1504.5,0.509666666666667,0.00816666666666667,0.196833333333333,8.46666666666667,15.8833333333333,12.1,5.78333333333333,2.05,2.2,7.93333333333333,15.05,-1.46666666666667,1.51666666666667,7.28333333333333,14.8833333333333,0.491333333333333,0,0.15,0,7.28333333333333,14.7333333333333,0.494343891402715,1.8,2.8,0.642857142857143,4.33333333333333,16.3833333333333,109.166666666667,103
"1384","Dante Cunningham",2011,0.8,-0.9,-1.14,"PF",23,"80",68,1017,0.505666666666667,0.0153333333333333,0.193,8.56666666666667,17.1,12.7666666666667,3.63333333333333,1.86666666666667,2.4,7.1,16.4333333333333,-2.46666666666667,0.3,7.86666666666667,16.2666666666667,0.484,0,0.266666666666667,0,7.86666666666667,16,0.491666666666667,2.1,3.16666666666667,0.663157894736842,6.96666666666667,17.8666666666667,108.333333333333,105
"1385","Dante Cunningham",2010,-2.8,0.8,-0.9,"PF",22,"80",63,707,0.517,0.009,0.224,9.4,18.7,14,3.3,1.9,2.5,6,16.8,-2.1,0.2,8.2,16.6,0.495,0,0.2,0,8.2,16.4,0.5,2.4,3.7,0.648648648648649,7.5,18.8,112,104
"3145","Dante Cunningham",2012,-0.9,-1.14,-0.83,"PF",24,"80",68.1666666666667,1086.5,0.509166666666667,0.015,0.196833333333333,8.55,16.7166666666667,12.5666666666667,3.95,1.88333333333333,2.4,7.53333333333333,15.9,-2.25,0.533333333333333,7.63333333333333,15.6833333333333,0.4875,0,0.25,0,7.63333333333333,15.4333333333333,0.494600431965443,2.05,3.08333333333333,0.664864864864865,6.48333333333333,17.35,108.833333333333,104.5
"3146","Dante Cunningham",2013,-1.14,-0.83,-3.13,"PF",25,"80",73.6666666666667,1528.16666666667,0.501666666666667,0.0178333333333333,0.1735,7.85,15.0166666666667,11.35,4.83333333333333,1.93333333333333,2.18333333333333,8.73333333333333,15.25,-2.21666666666667,0.966666666666667,7.21666666666667,15.05,0.481,0,0.266666666666667,0,7.21666666666667,14.7833333333333,0.488162344983089,1.73333333333333,2.55,0.679738562091503,5.13333333333333,16.2166666666667,106,104.666666666667
"3147","Dante Cunningham",2015,-3.13,-0.93,-1.78,"PF",27,"80",78,1825.33333333333,0.479333333333333,0.0126666666666667,0.144166666666667,7.13333333333333,14.9,10.9333333333333,6.15,1.98333333333333,1.93333333333333,7.53333333333333,15.45,-2.21666666666667,1.41666666666667,7.23333333333333,15.5833333333333,0.464833333333333,0,0.216666666666667,0,7.23333333333333,15.3666666666667,0.470715835140998,1.36666666666667,2.21666666666667,0.616541353383459,3.95,15.8833333333333,103.166666666667,105.5
"1386","Dante Exum",2015,NA,-2.79,-1.57,"PG",19,"78",82,1817,0.457,0.635,0.077,1.7,6.6,4.2,16.6,1.2,0.6,21.5,13.8,-2.6,-1.3,4.2,12.2,0.349,2.4,7.7,0.311688311688312,1.8,4.4,0.409090909090909,0.6,0.9,0.666666666666667,4.3,11.5,90,109
"1387","Darius Miles",2002,-3.6,-0.3,-1.1,"SF",20,"81",81.3333333333333,2164.33333333333,0.517333333333333,0.03,0.384333333333333,6.53333333333333,17.9666666666667,12.3666666666667,9.9,1.43333333333333,3.8,16.9666666666667,18.9,-1.93333333333333,2.03333333333333,7.8,15.6666666666667,0.497,0.0333333333333333,0.5,0.0666666666666667,7.76666666666667,15.1666666666667,0.512087912087912,3.33333333333333,6.03333333333333,0.552486187845304,4.66666666666667,18.9333333333333,97.6666666666667,102.666666666667
"1388","Darius Miles",2001,0.5,-3.6,-0.3,"SF",19,"81",81,2133,0.518,0.03,0.378,7,18.3,12.8,8.1,1.3,4.1,16.7,19.1,-2.1,2,8,15.8,0.505,0,0.5,0,8,15.3,0.522875816993464,3.1,6,0.516666666666667,4.8,19.1,97,102
"3148","Darius Miles",2003,-0.3,-1.1,-4.2,"SF",21,"81",79,2143.5,0.5035,0.0286666666666667,0.3615,6.4,17.2833333333333,11.9166666666667,11.0333333333333,1.5,3.51666666666667,17.5166666666667,18.9166666666667,-2.28333333333333,1.8,7.58333333333333,15.75,0.481166666666667,0.0333333333333333,0.483333333333333,0.0689655172413793,7.55,15.2833333333333,0.494002181025082,3.2,5.68333333333333,0.563049853372434,4.53333333333333,18.3666666666667,95.5,103.333333333333
"1389","Darius Songaila",2007,-2.2,-1.5,-3.1,"PF",28,"81",67.3333333333333,1393.66666666667,0.552166666666667,0.00783333333333333,0.2315,7.56666666666667,14.75,11.1166666666667,10.5833333333333,1.46666666666667,0.883333333333333,12.7333333333333,18.25,-0.9,-0.166666666666667,8.45,16.65,0.511166666666667,0.0333333333333333,0.133333333333333,0.25,8.41666666666667,16.5166666666667,0.509586276488396,3.25,3.85,0.844155844155844,6.51666666666667,20.2,110.166666666667,107.166666666667
"1390","Darius Songaila",2004,-0.5,-1.1,-2.7,"PF",25,"81",73,976,0.541,0,0.322,10.8,15.2,13.1,7.6,2.2,0.9,12.1,16.4,-0.6,-0.4,7,14.5,0.487,0,0,NA,7,14.5,0.482758620689655,3.8,4.7,0.808510638297872,6.7,17.9,112,104
"2246","Darius Songaila",2005,-1.1,-2.7,-2.2,"PF",26,"81",75.6666666666667,1206.66666666667,0.549333333333333,0.002,0.290333333333333,10,15.0333333333333,12.5666666666667,8.56666666666667,2,0.866666666666667,11.9,16.3333333333333,-0.433333333333333,-0.4,7.3,14.7,0.500333333333333,0,0.0333333333333333,0,7.3,14.6666666666667,0.497727272727273,3.5,4.26666666666667,0.8203125,6.6,18.2,113.333333333333,105.333333333333
"3149","Darius Songaila",2006,-2.7,-2.2,-1.5,"PF",27,"81",73.8333333333333,1265.5,0.5465,0.00366666666666667,0.275666666666667,9.3,14.9333333333333,12.15,9.21666666666667,1.86666666666667,0.866666666666667,12.15,17.15,-0.65,-0.2,7.66666666666667,15.4666666666667,0.499333333333333,0.0166666666666667,0.0666666666666667,0.25,7.65,15.4,0.496753246753247,3.48333333333333,4.23333333333333,0.822834645669291,6.5,18.9,111.666666666667,105.333333333333
"1391","Darko Milicic",2007,-3.5,-2.2,-0.7,"PF",21,"84",63.3333333333333,1149,0.510666666666667,0.00666666666666667,0.282666666666667,8,17.3333333333333,12.7666666666667,8.76666666666667,1.06666666666667,7.16666666666667,16.4,18.9,-3.03333333333333,3.33333333333333,8,16.1666666666667,0.490666666666667,0,0.0666666666666667,0,8,16.1,0.496894409937888,2.63333333333333,4.53333333333333,0.580882352941176,6.36666666666667,18.5333333333333,98,102.333333333333
